filename,file_size,file_attributes,region_count,region_id,region_shape_attributes,region_attributes
68.jpg,88752,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",5,0,"{""name"":""rect"",""x"":421,""y"":550,""width"":260,""height"":188}","{""name"":""damage"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
68.jpg,88752,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",5,1,"{""name"":""rect"",""x"":349,""y"":668,""width"":173,""height"":200}","{""name"":""damage"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
68.jpg,88752,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",5,2,"{""name"":""rect"",""x"":387,""y"":776,""width"":103,""height"":86}","{""name"":""damage"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
68.jpg,88752,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",5,3,"{""name"":""rect"",""x"":259,""y"":875,""width"":122,""height"":84}","{""name"":""damage"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
68.jpg,88752,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",5,4,"{""name"":""rect"",""x"":587,""y"":241,""width"":137,""height"":305}","{""name"":""damage"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
69.jpg,112352,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",3,0,"{""name"":""rect"",""x"":457,""y"":639,""width"":147,""height"":161}","{""name"":""damage"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
69.jpg,112352,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",3,1,"{""name"":""rect"",""x"":312,""y"":430,""width"":182,""height"":79}","{""name"":""damage"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
69.jpg,112352,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",3,2,"{""name"":""rect"",""x"":144,""y"":461,""width"":166,""height"":110}","{""name"":""damage"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
70.jpg,132021,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,0,"{""name"":""rect"",""x"":719,""y"":666,""width"":110,""height"":57}","{""name"":""damage"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
70.jpg,132021,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,1,"{""name"":""rect"",""x"":800,""y"":620,""width"":123,""height"":113}","{""name"":""damage"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
70.jpg,132021,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,2,"{""name"":""rect"",""x"":874,""y"":820,""width"":112,""height"":97}","{""name"":""damage"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
70.jpg,132021,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,3,"{""name"":""rect"",""x"":884,""y"":717,""width"":136,""height"":105}","{""name"":""damage"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
70.jpg,132021,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,4,"{""name"":""rect"",""x"":291,""y"":595,""width"":21,""height"":19}","{""name"":""damage\n"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
70.jpg,132021,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,5,"{""name"":""rect"",""x"":997,""y"":658,""width"":15,""height"":25}","{""name"":""damage"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
71.jpg,111588,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,0,"{""name"":""rect"",""x"":695,""y"":473,""width"":247,""height"":219}","{""name"":""damage"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
71.jpg,111588,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,1,"{""name"":""rect"",""x"":743,""y"":353,""width"":219,""height"":139}","{""name"":""damage"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
71.jpg,111588,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,2,"{""name"":""rect"",""x"":2,""y"":156,""width"":248,""height"":192}","{""name"":""damage"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
71.jpg,111588,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,3,"{""name"":""rect"",""x"":510,""y"":252,""width"":307,""height"":70}","{""name"":""damage"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
71.jpg,111588,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,4,"{""name"":""rect"",""x"":154,""y"":361,""width"":349,""height"":231}","{""name"":""damage"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
71.jpg,111588,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,5,"{""name"":""rect"",""x"":259,""y"":601,""width"":235,""height"":341}","{""name"":""damage"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
72.jpg,116112,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,0,"{""name"":""rect"",""x"":7,""y"":12,""width"":96,""height"":493}","{""name"":""damage"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
72.jpg,116112,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,1,"{""name"":""rect"",""x"":91,""y"":24,""width"":260,""height"":404}","{""name"":""damage"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
72.jpg,116112,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,2,"{""name"":""rect"",""x"":784,""y"":264,""width"":235,""height"":65}","{""name"":""damage"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
72.jpg,116112,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,3,"{""name"":""rect"",""x"":264,""y"":283,""width"":363,""height"":216}","{""name"":""damage"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
72.jpg,116112,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,4,"{""name"":""rect"",""x"":195,""y"":512,""width"":161,""height"":486}","{""name"":""damage"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
72.jpg,116112,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,5,"{""name"":""rect"",""x"":3,""y"":522,""width"":159,""height"":161}","{""name"":""damage"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
73.jpg,135544,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",4,0,"{""name"":""rect"",""x"":60,""y"":423,""width"":467,""height"":178}","{""name"":""damage"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
73.jpg,135544,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",4,1,"{""name"":""rect"",""x"":616,""y"":512,""width"":65,""height"":226}","{""name"":""damage"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
73.jpg,135544,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",4,2,"{""name"":""rect"",""x"":312,""y"":741,""width"":301,""height"":205}","{""name"":""damage"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
73.jpg,135544,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",4,3,"{""name"":""rect"",""x"":671,""y"":461,""width"":67,""height"":63}","{""name"":""damage"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
74.jpg,88098,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",5,0,"{""name"":""rect"",""x"":433,""y"":546,""width"":22,""height"":96}","{""name"":""damage"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
74.jpg,88098,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",5,1,"{""name"":""rect"",""x"":3,""y"":382,""width"":466,""height"":199}","{""name"":""damage"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
74.jpg,88098,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",5,2,"{""name"":""rect"",""x"":401,""y"":603,""width"":38,""height"":39}","{""name"":""damage"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
74.jpg,88098,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",5,3,"{""name"":""rect"",""x"":406,""y"":303,""width"":574,""height"":250}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
74.jpg,88098,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",5,4,"{""name"":""rect"",""x"":455,""y"":479,""width"":156,""height"":221}","{""name"":""damage"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
75.jpg,178199,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",4,0,"{""name"":""rect"",""x"":397,""y"":623,""width"":209,""height"":116}","{""name"":""damage"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
75.jpg,178199,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",4,1,"{""name"":""rect"",""x"":533,""y"":411,""width"":224,""height"":204}","{""name"":""damage"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
75.jpg,178199,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",4,2,"{""name"":""rect"",""x"":545,""y"":587,""width"":192,""height"":46}","{""name"":""damage"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
75.jpg,178199,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",4,3,"{""name"":""rect"",""x"":452,""y"":755,""width"":209,""height"":53}","{""name"":""damage"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
76.jpg,75227,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",5,0,"{""name"":""rect"",""x"":683,""y"":707,""width"":182,""height"":164}","{""name"":""damage"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
76.jpg,75227,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",5,1,"{""name"":""rect"",""x"":757,""y"":497,""width"":149,""height"":140}","{""name"":""damage"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
76.jpg,75227,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",5,2,"{""name"":""rect"",""x"":774,""y"":882,""width"":86,""height"":135}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
76.jpg,75227,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",5,3,"{""name"":""rect"",""x"":873,""y"":170,""width"":63,""height"":34}","{""name"":""damage"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
76.jpg,75227,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",5,4,"{""name"":""rect"",""x"":817,""y"":425,""width"":45,""height"":27}","{""name"":""damage"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
77.jpg,90740,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",4,0,"{""name"":""rect"",""x"":361,""y"":389,""width"":252,""height"":137}","{""name"":""damage"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
77.jpg,90740,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",4,1,"{""name"":""rect"",""x"":510,""y"":533,""width"":202,""height"":217}","{""name"":""damage"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
77.jpg,90740,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",4,2,"{""name"":""rect"",""x"":659,""y"":305,""width"":98,""height"":55}","{""name"":""damage"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
77.jpg,90740,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",4,3,"{""name"":""rect"",""x"":740,""y"":445,""width"":26,""height"":26}","{""name"":""damage"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
78.jpg,182672,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",4,0,"{""name"":""rect"",""x"":39,""y"":497,""width"":325,""height"":164}","{""name"":""damage"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
78.jpg,182672,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",4,1,"{""name"":""rect"",""x"":277,""y"":485,""width"":151,""height"":101}","{""name"":""damage"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
78.jpg,182672,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",4,2,"{""name"":""rect"",""x"":466,""y"":462,""width"":250,""height"":221}","{""name"":""damage"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
78.jpg,182672,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",4,3,"{""name"":""rect"",""x"":616,""y"":464,""width"":43,""height"":214}","{""name"":""damage"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
79.jpg,129189,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",5,0,"{""name"":""rect"",""x"":130,""y"":608,""width"":94,""height"":55}","{""name"":""damage"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
79.jpg,129189,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",5,1,"{""name"":""rect"",""x"":478,""y"":265,""width"":163,""height"":158}","{""name"":""damage"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
79.jpg,129189,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",5,2,"{""name"":""rect"",""x"":510,""y"":533,""width"":123,""height"":171}","{""name"":""damage"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
79.jpg,129189,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",5,3,"{""name"":""rect"",""x"":432,""y"":712,""width"":137,""height"":104}","{""name"":""damage"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
79.jpg,129189,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",5,4,"{""name"":""rect"",""x"":284,""y"":611,""width"":197,""height"":33}","{""name"":""damage"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
80.jpg,202415,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",7,0,"{""name"":""rect"",""x"":164,""y"":635,""width"":223,""height"":106}","{""name"":""damage"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
80.jpg,202415,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",7,1,"{""name"":""rect"",""x"":426,""y"":673,""width"":142,""height"":106}","{""name"":""damage"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
80.jpg,202415,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",7,2,"{""name"":""rect"",""x"":690,""y"":491,""width"":185,""height"":62}","{""name"":""damage"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
80.jpg,202415,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",7,3,"{""name"":""rect"",""x"":361,""y"":430,""width"":96,""height"":43}","{""name"":""damage"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
80.jpg,202415,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",7,4,"{""name"":""rect"",""x"":92,""y"":700,""width"":296,""height"":70}","{""name"":""damage"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
80.jpg,202415,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",7,5,"{""name"":""rect"",""x"":397,""y"":627,""width"":193,""height"":55}","{""name"":""damage"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
80.jpg,202415,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",7,6,"{""name"":""rect"",""x"":673,""y"":579,""width"":57,""height"":31}","{""name"":""damage"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
